Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,SEO Title,SEO Description,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
ARCTIC BEND BT075,ARCTIC BEND BT07,"<table cellpadding=""0"" cellspacing=""0"" style=""border: none;"" width=""882""><tbody><tr height=""25"" style=""border: none;""><td align=""left"" class=""AOSmallText"" colspan=""5"" style=""text-align:left;""><span style=""font-size: 18px; text-align: left;"">APPLICATIONS</span></td></tr><tr height=""25""><td class=""AOSmallText"" style=""text-align:left;border-bottom: solid 1px ##999999;"" valign=""middle""><span style=""font-size: 14px; font-weight: bold;""></span></td><td align=""center"" class=""AOSmallText"" style=""border-bottom: solid 1px ##999999;"" valign=""middle"" width=""175""><span style=""font-size: 14px; font-weight: bold;"">Target<br/>DCOF wet</span></td><td align=""center"" class=""AOSmallText"" colspan=""2"" style=""border-bottom: solid 1px ##999999;"" valign=""middle"" width=""75""><span style=""font-size: 14px; font-weight: bold;"">Suitable</span></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Dry &amp; Level - Interior Floor</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            N/A</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Wet &amp; Level - Interior Floor</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            ≥ 0.42</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Exterior Floor Applications (including pool decking &amp; other wet areas with minimal footwear)</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            ≥ 0.60</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOff.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Ramps &amp; Inclines</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            ≥ 0.65</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOff.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Walls/Backsplashes</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            N/A</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Countertops</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            N/A</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Pool Linings</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            N/A</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr></tbody></table>",Americanolean,4 x 8 Floor Tile,Bricktown,TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://americanolean.com/images/roomscenes/large/AO_Bricktown_RES_01_CashmereCourt.jpg,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
FAWN TERRACE BT085,FAWN TERRACE BT08,"<table cellpadding=""0"" cellspacing=""0"" style=""border: none;"" width=""882""><tbody><tr height=""25"" style=""border: none;""><td align=""left"" class=""AOSmallText"" colspan=""5"" style=""text-align:left;""><span style=""font-size: 18px; text-align: left;"">APPLICATIONS</span></td></tr><tr height=""25""><td class=""AOSmallText"" style=""text-align:left;border-bottom: solid 1px ##999999;"" valign=""middle""><span style=""font-size: 14px; font-weight: bold;""></span></td><td align=""center"" class=""AOSmallText"" style=""border-bottom: solid 1px ##999999;"" valign=""middle"" width=""175""><span style=""font-size: 14px; font-weight: bold;"">Target<br/>DCOF wet</span></td><td align=""center"" class=""AOSmallText"" colspan=""2"" style=""border-bottom: solid 1px ##999999;"" valign=""middle"" width=""75""><span style=""font-size: 14px; font-weight: bold;"">Suitable</span></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Dry &amp; Level - Interior Floor</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            N/A</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Wet &amp; Level - Interior Floor</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            ≥ 0.42</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Exterior Floor Applications (including pool decking &amp; other wet areas with minimal footwear)</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            ≥ 0.60</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOff.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Ramps &amp; Inclines</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            ≥ 0.65</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOff.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Walls/Backsplashes</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            N/A</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Countertops</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            N/A</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Pool Linings</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            N/A</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr></tbody></table>",Americanolean,4 x 8 Floor Tile,Bricktown,TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://americanolean.com/images/roomscenes/large/AO_Bricktown_RES_01_CashmereCourt.jpg,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
GREIGE PARKWAY BT095,GREIGE PARKWAY BT09,"<table cellpadding=""0"" cellspacing=""0"" style=""border: none;"" width=""882""><tbody><tr height=""25"" style=""border: none;""><td align=""left"" class=""AOSmallText"" colspan=""5"" style=""text-align:left;""><span style=""font-size: 18px; text-align: left;"">APPLICATIONS</span></td></tr><tr height=""25""><td class=""AOSmallText"" style=""text-align:left;border-bottom: solid 1px ##999999;"" valign=""middle""><span style=""font-size: 14px; font-weight: bold;""></span></td><td align=""center"" class=""AOSmallText"" style=""border-bottom: solid 1px ##999999;"" valign=""middle"" width=""175""><span style=""font-size: 14px; font-weight: bold;"">Target<br/>DCOF wet</span></td><td align=""center"" class=""AOSmallText"" colspan=""2"" style=""border-bottom: solid 1px ##999999;"" valign=""middle"" width=""75""><span style=""font-size: 14px; font-weight: bold;"">Suitable</span></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Dry &amp; Level - Interior Floor</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            N/A</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Wet &amp; Level - Interior Floor</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            ≥ 0.42</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Exterior Floor Applications (including pool decking &amp; other wet areas with minimal footwear)</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            ≥ 0.60</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOff.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Ramps &amp; Inclines</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            ≥ 0.65</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOff.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Walls/Backsplashes</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            N/A</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Countertops</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            N/A</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Pool Linings</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            N/A</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr></tbody></table>",Americanolean,4 x 8 Floor Tile,Bricktown,TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://americanolean.com/images/roomscenes/large/AO_Bricktown_RES_01_CU01_CashmereCourt.jpg,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
CASHMERE COURT BT105,CASHMERE COURT BT10,"<table cellpadding=""0"" cellspacing=""0"" style=""border: none;"" width=""882""><tbody><tr height=""25"" style=""border: none;""><td align=""left"" class=""AOSmallText"" colspan=""5"" style=""text-align:left;""><span style=""font-size: 18px; text-align: left;"">APPLICATIONS</span></td></tr><tr height=""25""><td class=""AOSmallText"" style=""text-align:left;border-bottom: solid 1px ##999999;"" valign=""middle""><span style=""font-size: 14px; font-weight: bold;""></span></td><td align=""center"" class=""AOSmallText"" style=""border-bottom: solid 1px ##999999;"" valign=""middle"" width=""175""><span style=""font-size: 14px; font-weight: bold;"">Target<br/>DCOF wet</span></td><td align=""center"" class=""AOSmallText"" colspan=""2"" style=""border-bottom: solid 1px ##999999;"" valign=""middle"" width=""75""><span style=""font-size: 14px; font-weight: bold;"">Suitable</span></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Dry &amp; Level - Interior Floor</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            N/A</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Wet &amp; Level - Interior Floor</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            ≥ 0.42</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Exterior Floor Applications (including pool decking &amp; other wet areas with minimal footwear)</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            ≥ 0.60</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOff.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Ramps &amp; Inclines</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            ≥ 0.65</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOff.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Walls/Backsplashes</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            N/A</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Countertops</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            N/A</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Pool Linings</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            N/A</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr></tbody></table>",Americanolean,4 x 8 Floor Tile,Bricktown,TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://americanolean.com/images/roomscenes/large/AO_Rosendal_COM_01_UrbanMocha.jpg,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
CHESTNUT BOULEVARD BT115,CHESTNUT BOULEVARD BT11,"<table cellpadding=""0"" cellspacing=""0"" style=""border: none;"" width=""882""><tbody><tr height=""25"" style=""border: none;""><td align=""left"" class=""AOSmallText"" colspan=""5"" style=""text-align:left;""><span style=""font-size: 18px; text-align: left;"">APPLICATIONS</span></td></tr><tr height=""25""><td class=""AOSmallText"" style=""text-align:left;border-bottom: solid 1px ##999999;"" valign=""middle""><span style=""font-size: 14px; font-weight: bold;""></span></td><td align=""center"" class=""AOSmallText"" style=""border-bottom: solid 1px ##999999;"" valign=""middle"" width=""175""><span style=""font-size: 14px; font-weight: bold;"">Target<br/>DCOF wet</span></td><td align=""center"" class=""AOSmallText"" colspan=""2"" style=""border-bottom: solid 1px ##999999;"" valign=""middle"" width=""75""><span style=""font-size: 14px; font-weight: bold;"">Suitable</span></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Dry &amp; Level - Interior Floor</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            N/A</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Wet &amp; Level - Interior Floor</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            ≥ 0.42</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Exterior Floor Applications (including pool decking &amp; other wet areas with minimal footwear)</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            ≥ 0.60</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOff.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Ramps &amp; Inclines</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            ≥ 0.65</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOff.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Walls/Backsplashes</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            N/A</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Countertops</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            N/A</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr><tr height=""25""><td class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:left;"">Pool Linings</td><td align=""center"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999;text-align:center;"">            N/A</td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""30""> </td><td align=""left"" class=""AOSmallText"" height=""25"" style=""border-bottom: solid 1px #999999; text-align:left"" width=""45""><img src=""/images/productTabs/applicationOn.png""/></td></tr></tbody></table>",Americanolean,4 x 8 Floor Tile,Bricktown,TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://americanolean.com/images/products/zoom/AO_BT07_4x8_ArcticBlend3.jpg,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
