Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,SEO Title,SEO Description,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Chateau38,Chateau,<div><div><strong>Look: </strong><span>Stone</span></div><div><strong>Color Name: </strong><span>Chateau</span></div><div><strong>Color Tones: </strong><span>Beige|Black|Gray|Off-White|Tan|White</span></div><div><strong>Product Shape: </strong><span>Plank</span></div><div><strong>Size (ft/in): </strong><span>6 X 24</span></div><div><strong>Size (mm): </strong><span>152.4 X 609.8</span></div><div><strong>Sq ft/Box: </strong><span>36</span></div><div><strong>Thickness (mm): </strong><span></span></div><div><strong>Microbevel Edge: </strong><span>Y</span></div><div><strong>Groutable: </strong><span>Y</span></div><div><strong>Urethane Coating: </strong><span>Y</span></div><div><strong>Features: </strong><span></span></div></div>,StainMaster,Vinyl Luxury,"Stone,Chateau,Beige|Black|Gray|Off-White|Tan|White,Plank,6 X 24,152.4 X 609.8,36,,Y,Y,Y,,Peel & Stick",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://www.stainmaster.com/~/media/INVISTA/PSM/STAINMASTER/Product%20Images/STAINMASTER%20Vinyl/Chateau.ashx,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Walnut Grove39,Walnut Grove,<div><div><strong>Look: </strong><span>Wood</span></div><div><strong>Color Name: </strong><span>Walnut Grove</span></div><div><strong>Color Tones: </strong><span>Brown|Gray|Tan</span></div><div><strong>Product Shape: </strong><span>Plank</span></div><div><strong>Size (ft/in): </strong><span>6 X 48</span></div><div><strong>Size (mm): </strong><span>152.4 X 1219.2</span></div><div><strong>Sq ft/Box: </strong><span>20</span></div><div><strong>Thickness (mm): </strong><span></span></div><div><strong>Microbevel Edge: </strong><span>Y</span></div><div><strong>Groutable: </strong><span>Y</span></div><div><strong>Urethane Coating: </strong><span>Y</span></div><div><strong>Features: </strong><span></span></div></div>,StainMaster,Vinyl Luxury,"Wood,Walnut Grove,Brown|Gray|Tan,Plank,6 X 48,152.4 X 1219.2,20,,Y,Y,Y,,Direct Glue Down",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://www.stainmaster.com/~/media/INVISTA/PSM/STAINMASTER/Product%20Images/STAINMASTER%20Vinyl/Walnut%20Grove.ashx,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
W40,W,<div><div><strong>Look: </strong><span>Wood</span></div><div><strong>Color Name: </strong><span>Winchester Brown</span></div><div><strong>Color Tones: </strong><span>Beige|Brown</span></div><div><strong>Product Shape: </strong><span>Plank</span></div><div><strong>Size (ft/in): </strong><span>7 X 47.75</span></div><div><strong>Size (mm): </strong><span>177.8 X 1510.03</span></div><div><strong>Sq ft/Box: </strong><span>18.56944444</span></div><div><strong>Thickness (mm): </strong><span>6</span></div><div><strong>Microbevel Edge: </strong><span>Y</span></div><div><strong>Groutable: </strong><span>N</span></div><div><strong>Urethane Coating: </strong><span>Y</span></div><div><strong>Features: </strong><span></span></div></div>,StainMaster,Vinyl Luxury,"Wood,Winchester Brown,Beige|Brown,Plank,7 X 47.75,177.8 X 1510.03,18.56944444,6,Y,N,Y,,Floating Click Fold Down",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://www.stainmaster.com/~/media/INVISTA/PSM/STAINMASTER/Product%20Images/PetProtect%20Vinyl/C09014_Novalis_Phenix_WinchesterBrown_1280x1280.ashx,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
V41,V,"<div><div><strong>Look: </strong><span>Wood</span></div><div><strong>Color Name: </strong><span>Vineyard</span></div><div><strong>Color Tones: </strong><span>Brown|Orange|Tan</span></div><div><strong>Product Shape: </strong><span>Plank</span></div><div><strong>Size (ft/in): </strong><span>8.74 X 59.45</span></div><div><strong>Size (mm): </strong><span>222.0 X 1510.03</span></div><div><strong>Sq ft/Box: </strong><span>18.041</span></div><div><strong>Thickness (mm): </strong><span>7.5</span></div><div><strong>Microbevel Edge: </strong><span>Y</span></div><div><strong>Groutable: </strong><span>N</span></div><div><strong>Urethane Coating: </strong><span>Y</span></div><div><strong>Features: </strong><span>Clawshield, Underlayment Material Cork</span></div></div>",StainMaster,Vinyl Luxury,"Wood,Vineyard,Brown|Orange|Tan,Plank,8.74 X 59.45,222.0 X 1510.03,18.041,7.5,Y,N,Y,Clawshield, Underlayment Material Cork,Floating Click Fold Down",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://www.stainmaster.com/~/media/INVISTA/PSM/STAINMASTER/Product%20Images/PetProtect%20Vinyl/Vineyard.ashx,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Burnished Oak Steel42,Burnished Oak Steel,"<div><div><strong>Look: </strong><span>Wood</span></div><div><strong>Color Name: </strong><span>Burnished Oak Steel</span></div><div><strong>Color Tones: </strong><span>Black|Gray|Tan</span></div><div><strong>Product Shape: </strong><span>Plank</span></div><div><strong>Size (ft/in): </strong><span>5.74 X 47.74</span></div><div><strong>Size (mm): </strong><span>145.796 X 1,212.596</span></div><div><strong>Sq ft/Box: </strong><span>19.03</span></div><div><strong>Thickness (mm): </strong><span></span></div><div><strong>Microbevel Edge: </strong><span>Y</span></div><div><strong>Groutable: </strong><span>N</span></div><div><strong>Urethane Coating: </strong><span>Y</span></div><div><strong>Features: </strong><span></span></div></div>",StainMaster,Vinyl Luxury,"Wood,Burnished Oak Steel,Black|Gray|Tan,Plank,5.74 X 47.74,145.796 X 1,212.596,19.03,,Y,N,Y,,Floating Click Fold Down",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://www.stainmaster.com/~/media/INVISTA/PSM/STAINMASTER/Product%20Images/STAINMASTER%20Vinyl/Burnished%20Oak-Steel.ashx,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Coastal Grey43,Coastal Grey,<div><div><strong>Look: </strong><span>Wood</span></div><div><strong>Color Name: </strong><span>Coastal Grey</span></div><div><strong>Color Tones: </strong><span>Black|Gray</span></div><div><strong>Product Shape: </strong><span>Plank</span></div><div><strong>Size (ft/in): </strong><span>7 X 47.75</span></div><div><strong>Size (mm): </strong><span>177.8 X 1510.03</span></div><div><strong>Sq ft/Box: </strong><span>18.56944444</span></div><div><strong>Thickness (mm): </strong><span>6</span></div><div><strong>Microbevel Edge: </strong><span>Y</span></div><div><strong>Groutable: </strong><span>N</span></div><div><strong>Urethane Coating: </strong><span>Y</span></div><div><strong>Features: </strong><span></span></div></div>,StainMaster,Vinyl Luxury,"Wood,Coastal Grey,Black|Gray,Plank,7 X 47.75,177.8 X 1510.03,18.56944444,6,Y,N,Y,,Floating Click Fold Down",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://www.stainmaster.com/~/media/INVISTA/PSM/STAINMASTER/Product%20Images/PetProtect%20Vinyl/C09010_Novalis_Phenix_CoastalGrey_1280x1280.ashx,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Nutmeg44,Nutmeg,"<div><div><strong>Look: </strong><span>Wood</span></div><div><strong>Color Name: </strong><span>Nutmeg</span></div><div><strong>Color Tones: </strong><span>Brown|Tan</span></div><div><strong>Product Shape: </strong><span>Plank</span></div><div><strong>Size (ft/in): </strong><span>8.74 X 59.45</span></div><div><strong>Size (mm): </strong><span>222.0 X 1510.03</span></div><div><strong>Sq ft/Box: </strong><span>18.041</span></div><div><strong>Thickness (mm): </strong><span>7.5</span></div><div><strong>Microbevel Edge: </strong><span>Y</span></div><div><strong>Groutable: </strong><span>N</span></div><div><strong>Urethane Coating: </strong><span>Y</span></div><div><strong>Features: </strong><span>Clawshield, Underlayment Material Cork</span></div></div>",StainMaster,Vinyl Luxury,"Wood,Nutmeg,Brown|Tan,Plank,8.74 X 59.45,222.0 X 1510.03,18.041,7.5,Y,N,Y,Clawshield, Underlayment Material Cork,Floating Click Fold Down",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://www.stainmaster.com/~/media/INVISTA/PSM/STAINMASTER/Product%20Images/PetProtect%20Vinyl/Nutmeg.ashx,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Pebble45,Pebble,<div><div><strong>Look: </strong><span>Stone</span></div><div><strong>Color Name: </strong><span>Pebble</span></div><div><strong>Color Tones: </strong><span>Tan|Taupe</span></div><div><strong>Product Shape: </strong><span>Rectangle Tile</span></div><div><strong>Size (ft/in): </strong><span>7.87 X 39.37</span></div><div><strong>Size (mm): </strong><span>200 X 1000</span></div><div><strong>Sq ft/Box: </strong><span>17.222</span></div><div><strong>Thickness (mm): </strong><span>5</span></div><div><strong>Microbevel Edge: </strong><span>Y</span></div><div><strong>Groutable: </strong><span>Y</span></div><div><strong>Urethane Coating: </strong><span>Y</span></div><div><strong>Features: </strong><span>Clawshield</span></div></div>,StainMaster,Vinyl Luxury,"Stone,Pebble,Tan|Taupe,Rectangle Tile,7.87 X 39.37,200 X 1000,17.222,5,Y,Y,Y,Clawshield,Loose Lay",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://www.stainmaster.com/~/media/INVISTA/PSM/STAINMASTER/Product%20Images/PetProtect%20Vinyl/Pebble.ashx,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Tuscany46,Tuscany,"<div><div><strong>Look: </strong><span>Stone</span></div><div><strong>Color Name: </strong><span>Tuscany</span></div><div><strong>Color Tones: </strong><span>Gray|Off-White|Taupe</span></div><div><strong>Product Shape: </strong><span>Rectangle Tile</span></div><div><strong>Size (ft/in): </strong><span>17.74 X 35.74</span></div><div><strong>Size (mm): </strong><span>450.60 X 907.80</span></div><div><strong>Sq ft/Box: </strong><span>17.612</span></div><div><strong>Thickness (mm): </strong><span>7.5</span></div><div><strong>Microbevel Edge: </strong><span>Y</span></div><div><strong>Groutable: </strong><span>Y</span></div><div><strong>Urethane Coating: </strong><span>Y</span></div><div><strong>Features: </strong><span>Clawshield, Underlayment Material Cork, Underlayment Thickness 1Mm</span></div></div>",StainMaster,Vinyl Luxury,"Stone,Tuscany,Gray|Off-White|Taupe,Rectangle Tile,17.74 X 35.74,450.60 X 907.80,17.612,7.5,Y,Y,Y,Clawshield, Underlayment Material Cork, Underlayment Thickness 1Mm,Floating Click Fold Down",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://www.stainmaster.com/~/media/INVISTA/PSM/STAINMASTER/Product%20Images/PetProtect%20Vinyl/Tuscany.ashx,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Odessa Gray47,Odessa Gray,<div><div><strong>Look: </strong><span>Stone</span></div><div><strong>Color Name: </strong><span>Odessa Gray</span></div><div><strong>Color Tones: </strong><span>Gray|Taupe</span></div><div><strong>Product Shape: </strong><span>Square Tile</span></div><div><strong>Size (ft/in): </strong><span>19.685 X 19.685</span></div><div><strong>Size (mm): </strong><span>500 X 500</span></div><div><strong>Sq ft/Box: </strong><span>16.146</span></div><div><strong>Thickness (mm): </strong><span>5</span></div><div><strong>Microbevel Edge: </strong><span>Y</span></div><div><strong>Groutable: </strong><span>Y</span></div><div><strong>Urethane Coating: </strong><span>Y</span></div><div><strong>Features: </strong><span>Clawshield</span></div></div>,StainMaster,Vinyl Luxury,"Stone,Odessa Gray,Gray|Taupe,Square Tile,19.685 X 19.685,500 X 500,16.146,5,Y,Y,Y,Clawshield,Loose Lay",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://www.stainmaster.com/~/media/INVISTA/PSM/STAINMASTER/Product%20Images/PetProtect%20Vinyl/Odessa%20Gray.ashx,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
