Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,SEO Title,SEO Description,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Soft Touch Canyon Road1,Soft Touch Canyon Road,<div><div><strong>Style: </strong><span>Soft Touch</span></div><div><strong>Color Name: </strong><span>Canyon Road</span></div><div><strong>Product Family: </strong><span>Trusoft</span></div><div><strong>Construction: </strong><span>Pattern</span></div><div><strong>Mill: </strong><span>Queen</span></div><div><strong>Thickness: </strong><span>Thick</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"Soft Touch,Canyon Road,Trusoft,Pattern,Queen,Thick,Medium,,Trusoft",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/tk3bqktflc/1280x1280px/C06525%20Shaw_Soft%20Touch_Canyon%20Road.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Soft Touch Cappuccino1,Soft Touch Cappuccino,<div><div><strong>Style: </strong><span>Soft Touch</span></div><div><strong>Color Name: </strong><span>Cappuccino</span></div><div><strong>Product Family: </strong><span>Trusoft</span></div><div><strong>Construction: </strong><span>Pattern</span></div><div><strong>Mill: </strong><span>Queen</span></div><div><strong>Thickness: </strong><span>Thick</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"Soft Touch,Cappuccino,Trusoft,Pattern,Queen,Thick,Medium,,Trusoft",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/rjcez3ub0t/1280x1280px/C06525%20Shaw_Soft%20Touch_Cappuccino.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Soft Touch Cobblestone1,Soft Touch Cobblestone,<div><div><strong>Style: </strong><span>Soft Touch</span></div><div><strong>Color Name: </strong><span>Cobblestone</span></div><div><strong>Product Family: </strong><span>Trusoft</span></div><div><strong>Construction: </strong><span>Pattern</span></div><div><strong>Mill: </strong><span>Queen</span></div><div><strong>Thickness: </strong><span>Thick</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"Soft Touch,Cobblestone,Trusoft,Pattern,Queen,Thick,Medium,,Trusoft",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/kuerzbuwq1/1280x1280px/C06525%20Shaw_Soft%20Touch_Cobblestone.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Soft Touch Cottage Garden1,Soft Touch Cottage Garden,<div><div><strong>Style: </strong><span>Soft Touch</span></div><div><strong>Color Name: </strong><span>Cottage Garden</span></div><div><strong>Product Family: </strong><span>Trusoft</span></div><div><strong>Construction: </strong><span>Pattern</span></div><div><strong>Mill: </strong><span>Queen</span></div><div><strong>Thickness: </strong><span>Thick</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"Soft Touch,Cottage Garden,Trusoft,Pattern,Queen,Thick,Medium,,Trusoft",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/xipjdoqwop/1280x1280px/C06525%20Shaw_Soft%20Touch_Cottage%20Garden.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Soft Touch Dark Chocolate1,Soft Touch Dark Chocolate,<div><div><strong>Style: </strong><span>Soft Touch</span></div><div><strong>Color Name: </strong><span>Dark Chocolate</span></div><div><strong>Product Family: </strong><span>Trusoft</span></div><div><strong>Construction: </strong><span>Pattern</span></div><div><strong>Mill: </strong><span>Queen</span></div><div><strong>Thickness: </strong><span>Thick</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"Soft Touch,Dark Chocolate,Trusoft,Pattern,Queen,Thick,Medium,,Trusoft",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/2uohzjby2s/1280x1280px/C06525%20Shaw_Soft%20Touch_Dark%20Chocolate.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Soft Touch Driftwood1,Soft Touch Driftwood,<div><div><strong>Style: </strong><span>Soft Touch</span></div><div><strong>Color Name: </strong><span>Driftwood</span></div><div><strong>Product Family: </strong><span>Trusoft</span></div><div><strong>Construction: </strong><span>Pattern</span></div><div><strong>Mill: </strong><span>Queen</span></div><div><strong>Thickness: </strong><span>Thick</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"Soft Touch,Driftwood,Trusoft,Pattern,Queen,Thick,Medium,,Trusoft",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/1bewxlwp5t/1280x1280px/C06525%20Shaw_Soft%20Touch_Driftwood.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Soft Touch Dusk1,Soft Touch Dusk,<div><div><strong>Style: </strong><span>Soft Touch</span></div><div><strong>Color Name: </strong><span>Dusk</span></div><div><strong>Product Family: </strong><span>Trusoft</span></div><div><strong>Construction: </strong><span>Pattern</span></div><div><strong>Mill: </strong><span>Queen</span></div><div><strong>Thickness: </strong><span>Thick</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"Soft Touch,Dusk,Trusoft,Pattern,Queen,Thick,Medium,,Trusoft",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/twpkuigifr/1280x1280px/C06525%20Shaw_Soft%20Touch_DUsk.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Soft Touch Flax1,Soft Touch Flax,<div><div><strong>Style: </strong><span>Soft Touch</span></div><div><strong>Color Name: </strong><span>Flax</span></div><div><strong>Product Family: </strong><span>Trusoft</span></div><div><strong>Construction: </strong><span>Pattern</span></div><div><strong>Mill: </strong><span>Queen</span></div><div><strong>Thickness: </strong><span>Thick</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"Soft Touch,Flax,Trusoft,Pattern,Queen,Thick,Medium,,Trusoft",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/5hzrpf5lah/1280x1280px/C06525%20Shaw_Soft%20Touch_Flax.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Soft Touch Hidden Falls1,Soft Touch Hidden Falls,<div><div><strong>Style: </strong><span>Soft Touch</span></div><div><strong>Color Name: </strong><span>Hidden Falls</span></div><div><strong>Product Family: </strong><span>Trusoft</span></div><div><strong>Construction: </strong><span>Pattern</span></div><div><strong>Mill: </strong><span>Queen</span></div><div><strong>Thickness: </strong><span>Thick</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"Soft Touch,Hidden Falls,Trusoft,Pattern,Queen,Thick,Medium,,Trusoft",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/0kx5am3sub/1280x1280px/C06525%20Shaw_Soft%20Touch_Hidden%20Falls.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Soft Touch Honey1,Soft Touch Honey,<div><div><strong>Style: </strong><span>Soft Touch</span></div><div><strong>Color Name: </strong><span>Honey</span></div><div><strong>Product Family: </strong><span>Trusoft</span></div><div><strong>Construction: </strong><span>Pattern</span></div><div><strong>Mill: </strong><span>Queen</span></div><div><strong>Thickness: </strong><span>Thick</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"Soft Touch,Honey,Trusoft,Pattern,Queen,Thick,Medium,,Trusoft",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/iimmgx5rwb/1280x1280px/C06525Shaw_SoftTouch_Honey.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
