Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,SEO Title,SEO Description,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
True Inspiration Touch Of Tan1,True Inspiration Touch Of Tan,<div><div><strong>Style: </strong><span>True Inspiration</span></div><div><strong>Color Name: </strong><span>Touch Of Tan</span></div><div><strong>Product Family: </strong><span>Active Family</span></div><div><strong>Construction: </strong><span>Textured</span></div><div><strong>Mill: </strong><span>Anderson Tuftex</span></div><div><strong>Thickness: </strong><span>Thick</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"True Inspiration,Touch Of Tan,Active Family,Textured,Anderson Tuftex,Thick,Medium,,Active Family",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/n0m1jr5uki/1280x1280px/C07817%20Tuftex-True%20Inspiration_TouchOfTan.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
True Inspiration Peanut Butter1,True Inspiration Peanut Butter,<div><div><strong>Style: </strong><span>True Inspiration</span></div><div><strong>Color Name: </strong><span>Peanut Butter</span></div><div><strong>Product Family: </strong><span>Active Family</span></div><div><strong>Construction: </strong><span>Textured</span></div><div><strong>Mill: </strong><span>Anderson Tuftex</span></div><div><strong>Thickness: </strong><span>Thick</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"True Inspiration,Peanut Butter,Active Family,Textured,Anderson Tuftex,Thick,Medium,,Active Family",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/39yhdanqjd/1280x1280px/C07817%20Tuftex-True%20Inspiration_PeanutButter.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
True Inspiration Spun Silk1,True Inspiration Spun Silk,<div><div><strong>Style: </strong><span>True Inspiration</span></div><div><strong>Color Name: </strong><span>Spun Silk</span></div><div><strong>Product Family: </strong><span>Active Family</span></div><div><strong>Construction: </strong><span>Textured</span></div><div><strong>Mill: </strong><span>Anderson Tuftex</span></div><div><strong>Thickness: </strong><span>Thick</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"True Inspiration,Spun Silk,Active Family,Textured,Anderson Tuftex,Thick,Medium,,Active Family",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/zszwhibd3y/1280x1280px/C07817%20Tuftex-True%20Inspiration_SpunSilk.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
True Inspiration Moon Glow1,True Inspiration Moon Glow,<div><div><strong>Style: </strong><span>True Inspiration</span></div><div><strong>Color Name: </strong><span>Moon Glow</span></div><div><strong>Product Family: </strong><span>Active Family</span></div><div><strong>Construction: </strong><span>Textured</span></div><div><strong>Mill: </strong><span>Anderson Tuftex</span></div><div><strong>Thickness: </strong><span>Thick</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"True Inspiration,Moon Glow,Active Family,Textured,Anderson Tuftex,Thick,Medium,,Active Family",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/sxsk4ddoys/1280x1280px/C07817%20Tuftex-True%20Inspiration_MoonGlow.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
True Inspiration Royal Cream1,True Inspiration Royal Cream,<div><div><strong>Style: </strong><span>True Inspiration</span></div><div><strong>Color Name: </strong><span>Royal Cream</span></div><div><strong>Product Family: </strong><span>Active Family</span></div><div><strong>Construction: </strong><span>Textured</span></div><div><strong>Mill: </strong><span>Anderson Tuftex</span></div><div><strong>Thickness: </strong><span>Thick</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"True Inspiration,Royal Cream,Active Family,Textured,Anderson Tuftex,Thick,Medium,,Active Family",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/z2mchx51bz/1280x1280px/C07817%20Tuftex-True%20Inspiration_RoyalCream.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
True Inspiration Trail1,True Inspiration Trail,<div><div><strong>Style: </strong><span>True Inspiration</span></div><div><strong>Color Name: </strong><span>Trail</span></div><div><strong>Product Family: </strong><span>Active Family</span></div><div><strong>Construction: </strong><span>Textured</span></div><div><strong>Mill: </strong><span>Anderson Tuftex</span></div><div><strong>Thickness: </strong><span>Thick</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"True Inspiration,Trail,Active Family,Textured,Anderson Tuftex,Thick,Medium,,Active Family",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/xzjrdfgjbq/1280x1280px/C07817%20Tuftex-True%20Inspiration_Trail.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
True Inspiration Cedar Chest1,True Inspiration Cedar Chest,<div><div><strong>Style: </strong><span>True Inspiration</span></div><div><strong>Color Name: </strong><span>Cedar Chest</span></div><div><strong>Product Family: </strong><span>Active Family</span></div><div><strong>Construction: </strong><span>Textured</span></div><div><strong>Mill: </strong><span>Anderson Tuftex</span></div><div><strong>Thickness: </strong><span>Thick</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"True Inspiration,Cedar Chest,Active Family,Textured,Anderson Tuftex,Thick,Medium,,Active Family",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/swvdnocnkb/1280x1280px/C07817%20Tuftex-True%20Inspiration_CedarChest.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
True Inspiration Pacific Pearl1,True Inspiration Pacific Pearl,<div><div><strong>Style: </strong><span>True Inspiration</span></div><div><strong>Color Name: </strong><span>Pacific Pearl</span></div><div><strong>Product Family: </strong><span>Active Family</span></div><div><strong>Construction: </strong><span>Textured</span></div><div><strong>Mill: </strong><span>Anderson Tuftex</span></div><div><strong>Thickness: </strong><span>Thick</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"True Inspiration,Pacific Pearl,Active Family,Textured,Anderson Tuftex,Thick,Medium,,Active Family",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/feum1qcoob/1280x1280px/C07817%20Tuftex-True%20Inspiration_PacofocPearl.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
True Inspiration Hazelnut1,True Inspiration Hazelnut,<div><div><strong>Style: </strong><span>True Inspiration</span></div><div><strong>Color Name: </strong><span>Hazelnut</span></div><div><strong>Product Family: </strong><span>Active Family</span></div><div><strong>Construction: </strong><span>Textured</span></div><div><strong>Mill: </strong><span>Anderson Tuftex</span></div><div><strong>Thickness: </strong><span>Thick</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"True Inspiration,Hazelnut,Active Family,Textured,Anderson Tuftex,Thick,Medium,,Active Family",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/b2wog0cwym/1280x1280px/C07817%20Tuftex-True%20Inspiration_HazelNut.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
True Inspiration Hot Cocoa1,True Inspiration Hot Cocoa,<div><div><strong>Style: </strong><span>True Inspiration</span></div><div><strong>Color Name: </strong><span>Hot Cocoa</span></div><div><strong>Product Family: </strong><span>Active Family</span></div><div><strong>Construction: </strong><span>Textured</span></div><div><strong>Mill: </strong><span>Anderson Tuftex</span></div><div><strong>Thickness: </strong><span>Thick</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"True Inspiration,Hot Cocoa,Active Family,Textured,Anderson Tuftex,Thick,Medium,,Active Family",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/hwocvkrbbg/1280x1280px/C07817%20Tuftex-True%20Inspiration_HotCocoa.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
