Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,SEO Title,SEO Description,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Izzy (S) Seaside1,Izzy (S) Seaside,<div><div><strong>Style: </strong><span>Izzy (S)</span></div><div><strong>Color Name: </strong><span>Seaside</span></div><div><strong>Product Family: </strong><span>Petprotect</span></div><div><strong>Construction: </strong><span>Textured</span></div><div><strong>Mill: </strong><span>Anderson Tuftex</span></div><div><strong>Thickness: </strong><span>Medium</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"Izzy (S),Seaside,Petprotect,Textured,Anderson Tuftex,Medium,Medium,,Petprotect",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/aoarbqm2yb/1280x1280px/C09586-Tuftex_Cooper_Seaside.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Izzy (S) Pixie Dust1,Izzy (S) Pixie Dust,<div><div><strong>Style: </strong><span>Izzy (S)</span></div><div><strong>Color Name: </strong><span>Pixie Dust</span></div><div><strong>Product Family: </strong><span>Petprotect</span></div><div><strong>Construction: </strong><span>Textured</span></div><div><strong>Mill: </strong><span>Anderson Tuftex</span></div><div><strong>Thickness: </strong><span>Medium</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"Izzy (S),Pixie Dust,Petprotect,Textured,Anderson Tuftex,Medium,Medium,,Petprotect",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/hkervphy4k/1280x1280px/C09586-Tuftex_Cooper_PixieDust.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Izzy (S) Inca Gold1,Izzy (S) Inca Gold,<div><div><strong>Style: </strong><span>Izzy (S)</span></div><div><strong>Color Name: </strong><span>Inca Gold</span></div><div><strong>Product Family: </strong><span>Petprotect</span></div><div><strong>Construction: </strong><span>Textured</span></div><div><strong>Mill: </strong><span>Anderson Tuftex</span></div><div><strong>Thickness: </strong><span>Medium</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"Izzy (S),Inca Gold,Petprotect,Textured,Anderson Tuftex,Medium,Medium,,Petprotect",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/fhapf9qagj/1280x1280px/C09586-Tuftex_Cooper_IncaGold.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Izzy (S) Moondust1,Izzy (S) Moondust,<div><div><strong>Style: </strong><span>Izzy (S)</span></div><div><strong>Color Name: </strong><span>Moondust</span></div><div><strong>Product Family: </strong><span>Petprotect</span></div><div><strong>Construction: </strong><span>Textured</span></div><div><strong>Mill: </strong><span>Anderson Tuftex</span></div><div><strong>Thickness: </strong><span>Medium</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"Izzy (S),Moondust,Petprotect,Textured,Anderson Tuftex,Medium,Medium,,Petprotect",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/woeaovtlgm/1280x1280px/C09586-Tuftex_Cooper_Moondust.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Izzy (S) Porch Swing1,Izzy (S) Porch Swing,<div><div><strong>Style: </strong><span>Izzy (S)</span></div><div><strong>Color Name: </strong><span>Porch Swing</span></div><div><strong>Product Family: </strong><span>Petprotect</span></div><div><strong>Construction: </strong><span>Textured</span></div><div><strong>Mill: </strong><span>Anderson Tuftex</span></div><div><strong>Thickness: </strong><span>Medium</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"Izzy (S),Porch Swing,Petprotect,Textured,Anderson Tuftex,Medium,Medium,,Petprotect",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/z74tqbhkfc/1280x1280px/C09586-Tuftex_Cooper_PorchSwing.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Izzy (S) Resonant1,Izzy (S) Resonant,<div><div><strong>Style: </strong><span>Izzy (S)</span></div><div><strong>Color Name: </strong><span>Resonant</span></div><div><strong>Product Family: </strong><span>Petprotect</span></div><div><strong>Construction: </strong><span>Textured</span></div><div><strong>Mill: </strong><span>Anderson Tuftex</span></div><div><strong>Thickness: </strong><span>Medium</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"Izzy (S),Resonant,Petprotect,Textured,Anderson Tuftex,Medium,Medium,,Petprotect",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/gl2opnubg4/1280x1280px/C07810%20Tuftex_Sasha_Glorious.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Izzy (S) Mysterious1,Izzy (S) Mysterious,<div><div><strong>Style: </strong><span>Izzy (S)</span></div><div><strong>Color Name: </strong><span>Mysterious</span></div><div><strong>Product Family: </strong><span>Petprotect</span></div><div><strong>Construction: </strong><span>Textured</span></div><div><strong>Mill: </strong><span>Anderson Tuftex</span></div><div><strong>Thickness: </strong><span>Medium</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"Izzy (S),Mysterious,Petprotect,Textured,Anderson Tuftex,Medium,Medium,,Petprotect",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/tqqghavz0i/1280x1280px/C09586-Tuftex_Cooper_Mysterious.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Izzy (S) Soda Rock1,Izzy (S) Soda Rock,<div><div><strong>Style: </strong><span>Izzy (S)</span></div><div><strong>Color Name: </strong><span>Soda Rock</span></div><div><strong>Product Family: </strong><span>Petprotect</span></div><div><strong>Construction: </strong><span>Textured</span></div><div><strong>Mill: </strong><span>Anderson Tuftex</span></div><div><strong>Thickness: </strong><span>Medium</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"Izzy (S),Soda Rock,Petprotect,Textured,Anderson Tuftex,Medium,Medium,,Petprotect",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/sybdyi305v/1280x1280px/C09586-Tuftex_Cooper_SodaRock.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Izzy (S) Butterfly1,Izzy (S) Butterfly,<div><div><strong>Style: </strong><span>Izzy (S)</span></div><div><strong>Color Name: </strong><span>Butterfly</span></div><div><strong>Product Family: </strong><span>Petprotect</span></div><div><strong>Construction: </strong><span>Textured</span></div><div><strong>Mill: </strong><span>Anderson Tuftex</span></div><div><strong>Thickness: </strong><span>Medium</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"Izzy (S),Butterfly,Petprotect,Textured,Anderson Tuftex,Medium,Medium,,Petprotect",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/r6xsohfwmz/1280x1280px/C07664%20Lowes-BaxterIV-Lucy.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
Izzy (S) Fortune Cookie1,Izzy (S) Fortune Cookie,<div><div><strong>Style: </strong><span>Izzy (S)</span></div><div><strong>Color Name: </strong><span>Fortune Cookie</span></div><div><strong>Product Family: </strong><span>Petprotect</span></div><div><strong>Construction: </strong><span>Textured</span></div><div><strong>Mill: </strong><span>Anderson Tuftex</span></div><div><strong>Thickness: </strong><span>Medium</span></div><div><strong>Height: </strong><span>Medium</span></div></div>,StainMaster,Carpet,"Izzy (S),Fortune Cookie,Petprotect,Textured,Anderson Tuftex,Medium,Medium,,Petprotect",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://embed.widencdn.net/img/invista/znsgk9dhvs/1280x1280px/C09586-Tuftex_Cooper_FortuneCookie.png,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,
